element,name,target_gw,target_minutes,target_points
147,Pervis Estupiñán Tenorio,6,0,0.0
147,Pervis Estupiñán Tenorio,7,0,0.0
147,Pervis Estupiñán Tenorio,8,0,0.0
147,Pervis Estupiñán Tenorio,9,0,0.0
147,Pervis Estupiñán Tenorio,10,0,0.0
147,Pervis Estupiñán Tenorio,11,0,0.0
147,Pervis Estupiñán Tenorio,12,0,0.0
147,Pervis Estupiñán Tenorio,13,0,0.0
147,Pervis Estupiñán Tenorio,14,0,0.0
147,Pervis Estupiñán Tenorio,15,0,0.0
147,Pervis Estupiñán Tenorio,16,0,0.0
147,Pervis Estupiñán Tenorio,17,0,0.0
147,Pervis Estupiñán Tenorio,18,0,0.0
147,Pervis Estupiñán Tenorio,19,0,0.0
147,Pervis Estupiñán Tenorio,20,0,0.0
147,Pervis Estupiñán Tenorio,21,0,0.0
147,Pervis Estupiñán Tenorio,22,0,0.0
147,Pervis Estupiñán Tenorio,23,0,0.0
147,Pervis Estupiñán Tenorio,24,0,0.0
147,Pervis Estupiñán Tenorio,25,0,0.0
147,Pervis Estupiñán Tenorio,26,0,0.0
147,Pervis Estupiñán Tenorio,27,0,0.0
147,Pervis Estupiñán Tenorio,28,0,0.0
147,Pervis Estupiñán Tenorio,29,0,0.0
148,Ferdi Kadıoğlu,6,90,2.0
148,Ferdi Kadıoğlu,7,90,2.0
148,Ferdi Kadıoğlu,8,90,2.0
148,Ferdi Kadıoğlu,9,90,-1.0
148,Ferdi Kadıoğlu,10,90,6.0
148,Ferdi Kadıoğlu,11,90,6.0
148,Ferdi Kadıoğlu,12,90,2.0
148,Ferdi Kadıoğlu,13,90,7.0
148,Ferdi Kadıoğlu,14,66,1.0
148,Ferdi Kadıoğlu,15,82,1.0
148,Ferdi Kadıoğlu,16,90,1.0
148,Ferdi Kadıoğlu,17,90,6.0
148,Ferdi Kadıoğlu,18,90,1.0
148,Ferdi Kadıoğlu,19,90,4.0
148,Ferdi Kadıoğlu,20,90,9.0
148,Ferdi Kadıoğlu,21,90,2.0
148,Ferdi Kadıoğlu,22,88,2.0
148,Ferdi Kadıoğlu,23,90,1.0
148,Ferdi Kadıoğlu,24,90,2.0
148,Ferdi Kadıoğlu,25,90,2.0
148,Ferdi Kadıoğlu,26,90,2.0
148,Ferdi Kadıoğlu,27,90,8.0
148,Ferdi Kadıoğlu,28,90,2.0
148,Ferdi Kadıoğlu,29,90,1.0
149,Igor Julio dos Santos de Paulo,6,1,1.0
149,Igor Julio dos Santos de Paulo,7,0,0.0
149,Igor Julio dos Santos de Paulo,8,0,0.0
149,Igor Julio dos Santos de Paulo,9,0,0.0
149,Igor Julio dos Santos de Paulo,10,5,1.0
149,Igor Julio dos Santos de Paulo,11,7,1.0
149,Igor Julio dos Santos de Paulo,12,90,3.0
149,Igor Julio dos Santos de Paulo,13,0,0.0
149,Igor Julio dos Santos de Paulo,14,0,0.0
149,Igor Julio dos Santos de Paulo,15,0,0.0
149,Igor Julio dos Santos de Paulo,16,0,0.0
149,Igor Julio dos Santos de Paulo,17,0,0.0
149,Igor Julio dos Santos de Paulo,18,0,0.0
149,Igor Julio dos Santos de Paulo,19,0,0.0
149,Igor Julio dos Santos de Paulo,20,0,0.0
149,Igor Julio dos Santos de Paulo,21,0,0.0
149,Igor Julio dos Santos de Paulo,22,0,0.0
149,Igor Julio dos Santos de Paulo,23,0,0.0
149,Igor Julio dos Santos de Paulo,24,0,0.0
149,Igor Julio dos Santos de Paulo,25,0,0.0
149,Igor Julio dos Santos de Paulo,26,0,0.0
149,Igor Julio dos Santos de Paulo,27,0,0.0
149,Igor Julio dos Santos de Paulo,28,0,0.0
149,Igor Julio dos Santos de Paulo,29,0,0.0
150,Tariq Lamptey,6,0,0.0
150,Tariq Lamptey,7,0,0.0
150,Tariq Lamptey,8,0,0.0
150,Tariq Lamptey,9,0,0.0
150,Tariq Lamptey,10,0,0.0
150,Tariq Lamptey,11,0,0.0
150,Tariq Lamptey,12,0,0.0
150,Tariq Lamptey,13,0,0.0
150,Tariq Lamptey,14,0,0.0
150,Tariq Lamptey,15,0,0.0
150,Tariq Lamptey,16,0,0.0
150,Tariq Lamptey,17,0,0.0
150,Tariq Lamptey,18,0,0.0
150,Tariq Lamptey,19,0,0.0
150,Tariq Lamptey,20,0,0.0
150,Tariq Lamptey,21,0,0.0
150,Tariq Lamptey,22,0,0.0
150,Tariq Lamptey,23,0,0.0
150,Tariq Lamptey,24,0,0.0
150,Tariq Lamptey,25,0,0.0
150,Tariq Lamptey,26,0,0.0
150,Tariq Lamptey,27,0,0.0
150,Tariq Lamptey,28,0,0.0
150,Tariq Lamptey,29,0,0.0
151,Jan Paul van Hecke,6,90,3.0
151,Jan Paul van Hecke,7,90,11.0
151,Jan Paul van Hecke,8,90,4.0
151,Jan Paul van Hecke,9,90,2.0
151,Jan Paul van Hecke,10,90,7.0
151,Jan Paul van Hecke,11,90,5.0
151,Jan Paul van Hecke,12,90,2.0
151,Jan Paul van Hecke,13,90,6.0
151,Jan Paul van Hecke,14,90,12.0
151,Jan Paul van Hecke,15,90,5.0
151,Jan Paul van Hecke,16,90,1.0
151,Jan Paul van Hecke,17,0,0.0
151,Jan Paul van Hecke,18,90,3.0
151,Jan Paul van Hecke,19,90,0.0
151,Jan Paul van Hecke,20,90,6.0
151,Jan Paul van Hecke,21,90,3.0
151,Jan Paul van Hecke,22,90,6.0
151,Jan Paul van Hecke,23,90,1.0
151,Jan Paul van Hecke,24,90,2.0
151,Jan Paul van Hecke,25,0,0.0
151,Jan Paul van Hecke,26,60,5.0
151,Jan Paul van Hecke,27,90,9.0
151,Jan Paul van Hecke,28,90,4.0
151,Jan Paul van Hecke,29,90,2.0
152,Joël Veltman,6,54,0.0
152,Joël Veltman,7,0,0.0
152,Joël Veltman,8,0,0.0
152,Joël Veltman,9,0,0.0
152,Joël Veltman,10,0,0.0
152,Joël Veltman,11,15,0.0
152,Joël Veltman,12,1,1.0
152,Joël Veltman,13,6,1.0
152,Joël Veltman,14,12,1.0
152,Joël Veltman,15,0,0.0
152,Joël Veltman,16,0,0.0
152,Joël Veltman,17,45,1.0
152,Joël Veltman,18,0,0.0
152,Joël Veltman,19,90,10.0
152,Joël Veltman,20,90,6.0
152,Joël Veltman,21,0,0.0
152,Joël Veltman,22,90,2.0
152,Joël Veltman,23,0,0.0
152,Joël Veltman,24,20,1.0
152,Joël Veltman,25,0,0.0
152,Joël Veltman,26,90,1.0
152,Joël Veltman,27,25,1.0
152,Joël Veltman,28,19,1.0
152,Joël Veltman,29,13,1.0
153,Adam Webster,6,0,0.0
153,Adam Webster,7,0,0.0
153,Adam Webster,8,0,0.0
153,Adam Webster,9,0,0.0
153,Adam Webster,10,0,0.0
153,Adam Webster,11,0,0.0
153,Adam Webster,12,0,0.0
153,Adam Webster,13,0,0.0
153,Adam Webster,14,0,0.0
153,Adam Webster,15,0,0.0
153,Adam Webster,16,0,0.0
153,Adam Webster,17,0,0.0
153,Adam Webster,18,0,0.0
153,Adam Webster,19,0,0.0
153,Adam Webster,20,0,0.0
153,Adam Webster,21,0,0.0
153,Adam Webster,22,0,0.0
153,Adam Webster,23,0,0.0
153,Adam Webster,24,0,0.0
153,Adam Webster,25,0,0.0
153,Adam Webster,26,0,0.0
153,Adam Webster,27,0,0.0
153,Adam Webster,28,0,0.0
153,Adam Webster,29,0,0.0
154,Eiran Cashin,6,0,0.0
154,Eiran Cashin,7,0,0.0
154,Eiran Cashin,8,0,0.0
154,Eiran Cashin,9,0,0.0
154,Eiran Cashin,10,0,0.0
154,Eiran Cashin,11,0,0.0
154,Eiran Cashin,12,0,0.0
154,Eiran Cashin,13,0,0.0
154,Eiran Cashin,14,0,0.0
154,Eiran Cashin,15,0,0.0
154,Eiran Cashin,16,0,0.0
154,Eiran Cashin,17,0,0.0
154,Eiran Cashin,18,0,0.0
154,Eiran Cashin,19,0,0.0
154,Eiran Cashin,20,0,0.0
154,Eiran Cashin,21,0,0.0
154,Eiran Cashin,22,0,0.0
154,Eiran Cashin,23,0,0.0
154,Eiran Cashin,24,0,0.0
154,Eiran Cashin,25,0,0.0
154,Eiran Cashin,26,0,0.0
154,Eiran Cashin,27,0,0.0
154,Eiran Cashin,28,0,0.0
154,Eiran Cashin,29,0,0.0
155,Jacob Slater,6,0,0.0
155,Jacob Slater,7,0,0.0
155,Jacob Slater,8,0,0.0
155,Jacob Slater,9,0,0.0
155,Jacob Slater,10,0,0.0
155,Jacob Slater,11,0,0.0
155,Jacob Slater,12,0,0.0
155,Jacob Slater,13,0,0.0
155,Jacob Slater,14,0,0.0
155,Jacob Slater,15,0,0.0
155,Jacob Slater,16,0,0.0
155,Jacob Slater,17,0,0.0
155,Jacob Slater,18,0,0.0
155,Jacob Slater,19,0,0.0
155,Jacob Slater,20,0,0.0
155,Jacob Slater,21,0,0.0
155,Jacob Slater,22,0,0.0
155,Jacob Slater,23,0,0.0
155,Jacob Slater,24,0,0.0
155,Jacob Slater,25,0,0.0
155,Jacob Slater,26,0,0.0
155,Jacob Slater,27,0,0.0
155,Jacob Slater,28,0,0.0
155,Jacob Slater,29,0,0.0
156,Charlie Tasker,6,0,0.0
156,Charlie Tasker,7,0,0.0
156,Charlie Tasker,8,0,0.0
156,Charlie Tasker,9,0,0.0
156,Charlie Tasker,10,0,0.0
156,Charlie Tasker,11,0,0.0
156,Charlie Tasker,12,0,0.0
156,Charlie Tasker,13,0,0.0
156,Charlie Tasker,14,0,0.0
156,Charlie Tasker,15,0,0.0
156,Charlie Tasker,16,0,0.0
156,Charlie Tasker,17,0,0.0
156,Charlie Tasker,18,0,0.0
156,Charlie Tasker,19,0,0.0
156,Charlie Tasker,20,0,0.0
156,Charlie Tasker,21,0,0.0
